months_driven,total_kms_driven,make,vehicle_model,year,fuel_type,last_service_type,days_until_service,kms_until_service,driver_profile,trigger
0.11,51.0,Hyundai,Tucson,2013,petrol,oil_change,170,4107.8,light,time
0.78,661.9,Ford,Focus,2017,diesel,oil_change,171,4750.2,light,time
10.63,12524.7,Hyundai,Creta,2019,electric,full_service,8,323.4,light,time
3.35,6611.4,Toyota,Camry,2016,petrol,oil_change,54,3388.6,average,km
7.61,5490.9,Maruti,Baleno,2018,electric,full_service,111,2603.4,light,time
1.04,1065.2,Honda,CR-V,2023,petrol,full_service,150,5097.7,light,time
3.22,4078.1,Toyota,Corolla,2020,diesel,full_service,65,2680.6,light,time
0.15,83.7,Maruti,Vitara,2021,hybrid,oil_change,143,6018.6,average,time
5.24,4487.9,Hyundai,Tucson,2012,hybrid,oil_change,40,1097.8,light,time
0.53,1490.4,Toyota,RAV4,2012,petrol,brake_service,70,6509.6,heavy,km
3.46,2098.0,Honda,Civic,2021,electric,brake_service,296,6006.6,light,time
5.61,8294.0,Honda,Accord,2024,petrol,full_service,13,607.5,average,time
1.37,4201.6,Honda,CR-V,2020,diesel,full_service,100,9869.9,heavy,time
4.16,6905.5,Volkswagen,Polo,2017,petrol,full_service,33,1790.9,average,time
5.44,8253.0,Toyota,RAV4,2018,diesel,full_service,3,170.5,average,time
0.56,1641.2,Hyundai,i20,2014,diesel,oil_change,113,10358.8,heavy,km
2.08,7967.5,Volkswagen,Polo,2023,petrol,inspection,25,3032.5,heavy,km
1.76,852.6,Hyundai,i20,2015,petrol,full_service,110,1744.0,light,time
1.49,2433.0,Ford,Focus,2019,hybrid,oil_change,124,6887.8,average,time
5.14,15279.1,Volkswagen,Golf,2023,diesel,oil_change,13,1220.9,heavy,km
1.48,2302.0,Toyota,Corolla,2024,diesel,full_service,127,6496.5,average,time
1.4,1428.9,Toyota,RAV4,2019,diesel,full_service,144,4790.3,light,time
1.47,3353.9,BMW,3 Series,2013,petrol,inspection,60,4646.1,average,km
4.15,9065.4,Ford,Focus,2017,petrol,inspection,13,934.6,average,km
4.08,9427.5,Maruti,Vitara,2014,diesel,oil_change,34,2572.5,average,km
2.5,2490.7,Hyundai,Creta,2021,petrol,brake_service,84,2723.5,average,time
4.98,4545.9,Hyundai,Creta,2013,petrol,oil_change,6,188.0,light,time
1.63,2798.9,BMW,3 Series,2020,diesel,oil_change,136,7781.4,average,time
1.74,2555.1,BMW,5 Series,2019,petrol,oil_change,133,6358.1,average,time
4.13,5435.8,Volkswagen,Golf,2010,petrol,oil_change,55,2420.5,average,time
10.33,20196.3,Honda,Accord,2011,electric,oil_change,58,3721.7,average,time
2.52,6409.3,Toyota,Corolla,2018,petrol,brake_service,41,3590.7,heavy,km
0.74,774.2,Honda,Civic,2012,hybrid,oil_change,137,4879.3,average,time
0.86,1129.4,Volkswagen,Polo,2021,petrol,oil_change,140,5748.1,average,time
5.25,11242.9,Maruti,Swift,2011,diesel,oil_change,2,150.3,average,time
6.09,11710.9,Hyundai,Tucson,2015,electric,inspection,177,11153.9,average,time
3.53,6953.7,Toyota,RAV4,2012,petrol,oil_change,16,1046.3,average,km
2.66,4543.0,BMW,3 Series,2013,petrol,full_service,62,3457.0,average,km
11.56,7953.9,Hyundai,Creta,2021,electric,brake_service,27,612.2,light,time
3.77,3611.7,Honda,Civic,2024,petrol,oil_change,78,2447.5,light,time
4.41,6517.1,Toyota,Camry,2010,petrol,oil_change,30,1482.9,average,km
2.53,4082.7,Volkswagen,Tiguan,2024,petrol,oil_change,94,4840.4,average,time
1.68,2923.1,BMW,5 Series,2012,petrol,oil_change,87,5076.9,average,km
3.77,13303.4,BMW,X3,2021,diesel,oil_change,28,3196.6,heavy,km
10.03,17867.7,Ford,Fiesta,2018,electric,oil_change,74,4330.4,average,time
2.03,2730.5,Honda,Civic,2010,diesel,full_service,114,5200.1,average,time
3.38,3296.3,Toyota,Camry,2024,hybrid,oil_change,56,1758.7,light,time
0.29,519.7,Honda,Accord,2016,hybrid,oil_change,168,9512.8,average,time
2.39,2188.1,Hyundai,Tucson,2019,petrol,full_service,91,2711.9,light,time
2.45,3995.0,Hyundai,Creta,2013,diesel,brake_service,78,4150.9,average,time
0.3,693.2,Hyundai,Creta,2013,petrol,brake_service,94,7306.8,heavy,km
0.46,826.7,Toyota,RAV4,2022,petrol,full_service,160,10173.3,average,km
4.99,4287.6,Maruti,Vitara,2014,petrol,oil_change,37,1058.0,light,time
0.18,595.0,Toyota,RAV4,2023,petrol,oil_change,91,10405.0,heavy,km
2.17,2741.9,Hyundai,Creta,2017,petrol,inspection,122,5120.0,average,time
2.34,2232.8,BMW,5 Series,2016,petrol,inspection,105,3333.3,light,time
2.82,1970.5,BMW,3 Series,2014,petrol,full_service,89,2013.9,light,time
2.92,5600.3,Honda,Accord,2014,petrol,full_service,38,2399.7,average,km
3.23,2860.1,BMW,3 Series,2023,petrol,oil_change,92,2713.1,light,time
7.07,8967.9,Hyundai,Creta,2014,electric,oil_change,169,7008.8,light,time
4.28,6667.3,Maruti,Vitara,2024,diesel,oil_change,55,2790.7,average,time
0.51,431.7,Maruti,Vitara,2022,diesel,oil_change,170,4206.7,light,time
6.13,9237.3,Toyota,Corolla,2023,electric,inspection,179,8962.6,average,time
3.97,5109.6,Hyundai,Creta,2018,petrol,oil_change,32,1339.7,average,time
1.67,5176.8,Toyota,Camry,2015,hybrid,full_service,43,4423.2,heavy,km
6.37,10444.1,Ford,Escape,2020,electric,full_service,149,8052.9,heavy,time
2.36,3114.8,Hyundai,Creta,2018,petrol,oil_change,120,5200.8,average,time
0.11,91.6,BMW,X3,2013,diesel,inspection,169,6413.7,average,time
1.97,6092.5,Ford,Focus,2024,hybrid,brake_service,69,7107.5,heavy,km
5.18,3708.1,Volkswagen,Tiguan,2011,petrol,full_service,5,126.4,light,time
4.45,6792.3,Volkswagen,Golf,2016,diesel,full_service,13,662.3,average,time
1.0,1810.6,Ford,Escape,2011,petrol,full_service,104,6189.4,average,km
1.98,4900.5,Volkswagen,Golf,2011,diesel,inspection,89,7099.5,heavy,km
6.25,8179.7,Ford,Focus,2019,diesel,full_service,44,1884.4,average,time
8.78,17680.6,BMW,5 Series,2020,electric,brake_service,86,5681.2,average,time
3.1,3382.3,Volkswagen,Tiguan,2017,diesel,inspection,89,3213.7,light,time
2.88,2108.7,Hyundai,Creta,2022,petrol,full_service,94,2225.8,light,time
3.24,4266.8,BMW,3 Series,2020,hybrid,oil_change,80,3460.6,average,time
5.82,6532.2,BMW,5 Series,2017,petrol,full_service,30,1103.4,light,time
4.0,4820.4,Honda,Accord,2014,petrol,inspection,72,2854.5,average,time
5.85,11134.0,Ford,Focus,2023,diesel,oil_change,28,1762.1,average,time
1.75,4483.8,Honda,CR-V,2024,petrol,oil_change,80,6516.2,heavy,km
4.26,7602.6,Toyota,Corolla,2011,diesel,inspection,49,2839.8,average,time
2.73,8859.7,Toyota,Camry,2021,petrol,oil_change,19,2140.3,heavy,km
3.41,2906.2,Volkswagen,Golf,2023,electric,inspection,250,7021.1,light,time
1.31,1489.2,Hyundai,Tucson,2021,petrol,oil_change,126,4655.0,average,time
1.17,1826.5,Toyota,Corolla,2023,diesel,full_service,171,8671.7,average,time
4.31,13333.1,Honda,Civic,2020,diesel,inspection,17,1666.9,heavy,km
3.48,4709.3,Hyundai,i20,2011,petrol,brake_service,72,3290.7,average,km
0.63,2064.4,Honda,CR-V,2017,petrol,oil_change,76,7935.6,heavy,km
0.52,2009.2,Hyundai,i20,2015,petrol,oil_change,48,5990.8,heavy,km
1.28,1030.1,Maruti,Swift,2017,petrol,oil_change,133,3456.8,light,time
1.19,4825.1,Honda,Accord,2013,diesel,oil_change,54,7174.9,heavy,km
3.93,6258.2,Volkswagen,Polo,2010,diesel,inspection,87,4556.3,average,time
0.74,514.3,Ford,Focus,2012,diesel,oil_change,186,3256.2,light,time
3.05,11404.1,Ford,Fiesta,2020,diesel,full_service,30,3595.9,heavy,km
2.84,4721.9,Toyota,Camry,2010,petrol,oil_change,62,3278.1,average,km
5.05,3474.0,BMW,3 Series,2013,petrol,oil_change,48,1053.4,light,time
1.92,6442.9,BMW,X3,2022,hybrid,full_service,61,6757.1,heavy,km
3.62,4330.8,Honda,Accord,2020,hybrid,inspection,44,1725.1,average,time
3.55,10032.7,Volkswagen,Golf,2018,electric,full_service,307,28280.7,heavy,time
2.51,7252.0,BMW,3 Series,2016,petrol,inspection,29,2748.0,heavy,km
2.09,6028.0,Honda,Accord,2013,petrol,oil_change,20,1972.0,heavy,km
0.55,508.1,Honda,Civic,2010,petrol,oil_change,141,4727.8,average,time
5.72,5007.4,Maruti,Vitara,2017,hybrid,oil_change,11,318.0,light,time
5.09,9174.4,Hyundai,Tucson,2015,hybrid,full_service,6,425.6,average,km
1.43,3494.8,Hyundai,Creta,2013,electric,full_service,277,22453.7,heavy,time
2.95,5277.3,BMW,3 Series,2010,petrol,oil_change,47,2722.7,average,km
0.22,315.4,Toyota,Corolla,2010,petrol,oil_change,175,7684.6,average,km
0.51,839.5,BMW,X3,2013,diesel,full_service,192,9917.0,average,time
2.08,5091.0,Volkswagen,Polo,2014,petrol,full_service,36,2909.0,average,km
2.42,1801.0,Ford,Fiesta,2014,diesel,oil_change,78,1753.6,light,time
3.22,6392.1,Honda,Civic,2014,petrol,oil_change,24,1607.9,average,km
3.72,5646.6,Hyundai,Creta,2011,diesel,brake_service,46,2330.7,average,time
1.19,1904.7,BMW,5 Series,2014,petrol,oil_change,118,6095.3,average,km
6.32,11105.0,Hyundai,i20,2010,diesel,oil_change,10,586.7,average,time
0.69,816.7,Hyundai,i20,2019,petrol,full_service,144,4947.9,average,time
2.66,7376.5,Honda,Civic,2012,petrol,oil_change,7,623.5,heavy,km
3.39,4332.6,Maruti,Swift,2010,electric,brake_service,293,12344.3,average,time
0.9,1236.1,BMW,5 Series,2022,diesel,full_service,158,7015.8,average,time
4.91,4785.4,Maruti,Vitara,2020,hybrid,full_service,20,630.6,light,time
3.0,8740.6,Toyota,Camry,2022,diesel,oil_change,82,7759.4,heavy,km
0.82,1908.2,Maruti,Baleno,2013,petrol,inspection,84,6091.8,average,km
0.31,460.7,Toyota,Corolla,2011,hybrid,full_service,172,6680.4,average,time
1.08,1970.9,Maruti,Swift,2019,petrol,full_service,131,8029.1,average,km
2.18,3434.8,Honda,CR-V,2014,petrol,oil_change,86,4565.2,average,km
0.61,1507.1,Honda,Civic,2011,diesel,full_service,130,10492.9,heavy,km
2.75,3365.3,Toyota,RAV4,2024,petrol,oil_change,106,4242.2,average,time
0.27,849.4,Honda,CR-V,2017,petrol,oil_change,88,9150.6,heavy,km
0.42,528.8,Ford,Focus,2018,diesel,full_service,127,4907.4,average,time
4.2,7048.3,Hyundai,Creta,2024,electric,brake_service,261,14538.9,average,time
4.36,2929.2,Volkswagen,Golf,2020,petrol,oil_change,23,477.1,light,time
1.55,2357.5,Ford,Focus,2017,petrol,oil_change,123,6104.6,average,time
1.7,5794.4,Ford,Fiesta,2013,petrol,oil_change,19,2205.6,heavy,km
4.17,4082.5,Hyundai,Creta,2023,petrol,inspection,63,1996.3,light,time
5.43,14009.8,Honda,Accord,2021,diesel,full_service,29,2490.2,heavy,km
1.16,3032.5,BMW,5 Series,2021,petrol,oil_change,92,7967.5,heavy,km
4.57,6523.0,Toyota,RAV4,2016,petrol,full_service,28,1310.0,average,time
1.82,2317.1,Maruti,Swift,2015,electric,inspection,272,11618.7,average,time
4.04,3448.2,BMW,3 Series,2021,hybrid,brake_service,65,1814.0,light,time
2.54,1455.4,BMW,X3,2016,petrol,full_service,91,1769.8,light,time
0.5,723.1,Toyota,Corolla,2017,diesel,brake_service,155,7669.3,average,time
3.9,3384.1,Hyundai,Creta,2022,hybrid,oil_change,80,2205.8,light,time
1.28,2525.7,Hyundai,i20,2018,electric,full_service,340,21753.4,average,time
5.86,11088.7,BMW,5 Series,2017,electric,oil_change,175,10876.2,average,time
5.67,7988.6,Ford,Escape,2024,diesel,full_service,22,998.1,average,time
2.8,7381.4,Ford,Focus,2017,petrol,full_service,30,2618.6,heavy,km
4.34,5050.6,Honda,Accord,2015,diesel,full_service,33,1268.9,average,time
3.55,5600.5,Toyota,Corolla,2015,petrol,full_service,47,2399.5,average,km
4.1,7331.1,Hyundai,Creta,2014,petrol,full_service,12,668.9,average,km
3.84,5083.9,Hyundai,Creta,2017,petrol,oil_change,64,2861.3,average,time
1.38,912.4,Ford,Fiesta,2019,petrol,brake_service,93,2065.6,light,time
0.93,1343.7,Hyundai,Creta,2024,diesel,full_service,173,8465.0,average,time
0.95,1208.6,Maruti,Vitara,2019,electric,oil_change,293,13199.2,average,time
1.03,1918.5,Toyota,RAV4,2014,hybrid,full_service,134,7681.5,average,km
0.48,357.4,Volkswagen,Polo,2011,hybrid,full_service,178,4707.0,light,time
1.12,1023.6,BMW,3 Series,2015,diesel,oil_change,136,4220.2,light,time
2.62,2443.5,Honda,CR-V,2017,electric,oil_change,274,8578.3,light,time
4.15,5343.3,Honda,CR-V,2018,petrol,oil_change,45,1902.5,average,time
4.8,3950.5,Hyundai,Creta,2022,petrol,full_service,30,821.6,light,time
5.52,8133.7,Maruti,Baleno,2013,diesel,inspection,41,2004.4,average,time
4.98,4349.2,Hyundai,Creta,2010,petrol,oil_change,7,194.1,light,time
1.69,4256.6,Volkswagen,Golf,2014,hybrid,inspection,66,5343.4,heavy,km
0.3,757.7,Hyundai,Tucson,2017,hybrid,inspection,139,11242.3,heavy,km
0.65,1516.2,Hyundai,Creta,2020,petrol,oil_change,113,8483.8,heavy,km
1.04,1027.2,Maruti,Swift,2018,electric,full_service,355,10754.6,light,time
1.55,4911.8,Maruti,Swift,2016,petrol,full_service,49,5088.2,heavy,km
1.45,5167.3,Volkswagen,Polo,2013,petrol,full_service,24,2832.7,heavy,km
2.37,8830.7,Toyota,RAV4,2022,petrol,oil_change,19,2169.3,heavy,km
0.46,740.7,Maruti,Baleno,2010,hybrid,oil_change,176,8066.0,average,time
11.52,29050.7,BMW,X3,2011,electric,brake_service,66,5469.5,heavy,time
5.11,3445.6,Volkswagen,Golf,2018,petrol,oil_change,8,178.6,light,time
0.32,1235.2,Volkswagen,Golf,2022,diesel,oil_change,125,15264.8,heavy,km
7.66,15774.9,Hyundai,i20,2020,electric,full_service,119,8010.8,average,time
1.64,2446.1,Hyundai,Creta,2017,petrol,full_service,118,5653.5,average,time
0.22,365.0,Maruti,Baleno,2013,petrol,full_service,135,7635.0,average,km
0.92,1782.6,Honda,Civic,2017,petrol,inspection,137,8217.4,average,km
1.07,1210.9,Toyota,RAV4,2013,petrol,full_service,134,4974.1,average,time
2.74,2077.5,Hyundai,Tucson,2021,hybrid,full_service,91,2311.7,light,time
0.61,1928.2,Ford,Escape,2021,petrol,oil_change,87,9071.8,heavy,km
0.81,2360.1,Honda,CR-V,2010,diesel,oil_change,98,9639.9,heavy,km
1.84,1235.5,Honda,Accord,2018,diesel,oil_change,119,2573.0,light,time
0.86,3186.0,Honda,CR-V,2018,petrol,full_service,55,6814.0,heavy,km
2.96,2841.4,Honda,CR-V,2020,petrol,oil_change,91,2893.1,light,time
2.03,1788.4,Maruti,Baleno,2024,hybrid,full_service,117,3378.1,light,time
1.28,1887.0,BMW,X3,2020,petrol,oil_change,169,8113.0,average,km
3.85,3378.3,Ford,Escape,2024,diesel,oil_change,62,1768.8,light,time
3.27,3051.6,Ford,Fiesta,2023,diesel,inspection,55,1706.9,average,time
3.48,2408.3,Honda,Accord,2014,hybrid,inspection,90,2056.4,light,time
9.34,23010.9,Volkswagen,Polo,2010,electric,oil_change,47,3821.4,heavy,time
2.41,1990.8,Honda,CR-V,2019,petrol,full_service,101,2621.5,light,time
1.61,3491.4,Volkswagen,Golf,2021,petrol,inspection,107,7508.6,heavy,km
4.84,8248.5,Hyundai,Tucson,2013,hybrid,oil_change,25,1351.5,average,km
3.41,5560.5,Maruti,Vitara,2022,diesel,full_service,53,2894.3,average,time
0.39,622.9,Honda,Civic,2019,petrol,inspection,172,9377.1,average,km
1.02,2997.2,Honda,Accord,2017,petrol,brake_service,71,7002.8,heavy,km
4.26,5860.8,Honda,Accord,2020,petrol,oil_change,48,2173.1,average,time
9.43,15743.4,Maruti,Swift,2010,electric,inspection,92,5036.5,average,time
6.34,9564.1,Honda,Accord,2014,diesel,inspection,34,1675.9,average,time
3.14,9838.0,Volkswagen,Golf,2018,petrol,full_service,2,162.0,heavy,km
2.76,8296.1,Toyota,Camry,2023,diesel,full_service,82,8203.9,heavy,km
3.9,2526.9,Toyota,RAV4,2023,petrol,oil_change,70,1503.4,light,time
0.54,1877.2,Hyundai,Creta,2020,diesel,oil_change,112,13122.8,heavy,km
1.96,5585.0,Toyota,RAV4,2020,petrol,oil_change,46,4415.0,heavy,km
3.13,4768.4,Hyundai,Creta,2024,petrol,full_service,56,2772.0,average,time
3.83,4733.9,Honda,Civic,2015,petrol,oil_change,62,2517.4,average,time
2.89,3282.2,Honda,Civic,2012,diesel,oil_change,94,3568.7,average,time
8.72,9106.4,BMW,X3,2012,electric,oil_change,65,2213.2,average,time
1.11,718.2,Honda,CR-V,2023,petrol,inspection,167,3714.5,light,time
2.59,8776.1,Honda,Civic,2016,petrol,oil_change,11,1223.9,heavy,km
0.76,678.4,BMW,X3,2010,petrol,oil_change,162,4643.6,light,time
2.86,3042.4,Volkswagen,Tiguan,2024,hybrid,inspection,101,3483.2,light,time
2.96,5416.7,Toyota,RAV4,2013,petrol,full_service,43,2583.3,average,km
1.77,2003.4,Maruti,Vitara,2017,diesel,oil_change,120,4302.7,average,time
3.96,7244.0,Maruti,Swift,2015,petrol,inspection,13,756.0,average,km
1.66,1412.8,Ford,Fiesta,2010,petrol,oil_change,130,3774.7,light,time
1.89,2045.5,Hyundai,Tucson,2022,petrol,oil_change,117,4240.3,light,time
3.85,4925.1,Maruti,Vitara,2015,petrol,full_service,65,2694.6,average,time
3.36,2256.7,Volkswagen,Golf,2014,hybrid,oil_change,62,1405.5,light,time
2.43,1640.6,Honda,Accord,2010,petrol,full_service,100,2113.7,light,time
5.29,3575.0,Ford,Focus,2017,electric,full_service,202,4482.2,light,time
2.71,4461.7,Volkswagen,Polo,2018,diesel,full_service,99,5321.0,average,time
5.57,4974.3,BMW,5 Series,2011,petrol,oil_change,0,11.4,light,time
5.68,8922.7,Maruti,Vitara,2012,electric,full_service,176,9076.3,average,time
9.02,11894.4,Ford,Fiesta,2014,electric,oil_change,51,2195.5,average,time
3.54,4125.0,Hyundai,i20,2014,petrol,inspection,71,2695.1,average,time
0.2,396.9,Hyundai,i20,2020,diesel,full_service,190,10641.0,average,time
2.67,4832.9,Maruti,Baleno,2015,diesel,oil_change,112,6682.7,average,time
3.76,3719.5,Volkswagen,Tiguan,2021,petrol,brake_service,52,1648.9,light,time
2.59,3457.9,Maruti,Swift,2016,hybrid,oil_change,103,4482.3,average,time
4.15,6349.2,Toyota,Corolla,2014,petrol,oil_change,36,1650.8,average,km
0.24,430.6,Ford,Focus,2022,hybrid,brake_service,175,10574.8,average,time
1.61,2858.0,Toyota,Corolla,2014,hybrid,inspection,111,6742.0,average,km
3.43,4807.9,Ford,Fiesta,2017,diesel,full_service,81,3789.8,average,time
1.37,2810.3,Honda,CR-V,2015,petrol,oil_change,75,5189.7,average,km
1.3,5070.0,Toyota,RAV4,2022,petrol,brake_service,46,5930.0,heavy,km
2.53,4028.8,Ford,Focus,2013,petrol,full_service,74,3971.2,average,km
1.45,1439.7,Toyota,RAV4,2024,hybrid,inspection,149,5369.2,light,time
5.95,10116.7,BMW,X3,2024,petrol,oil_change,15,883.3,average,km
2.57,3732.5,Volkswagen,Polo,2018,petrol,full_service,80,3840.9,average,time
1.0,1482.3,Maruti,Vitara,2019,hybrid,inspection,151,7930.4,average,time
3.7,5218.0,Hyundai,i20,2015,diesel,oil_change,97,4442.8,average,time
1.32,1305.0,Maruti,Vitara,2019,hybrid,full_service,119,4023.4,average,time
1.08,1005.4,Hyundai,Tucson,2017,petrol,oil_change,157,5062.1,light,time
4.0,3743.0,Honda,Accord,2010,petrol,oil_change,72,2224.3,light,time
4.18,4073.4,BMW,X3,2023,petrol,oil_change,29,927.2,light,time
1.59,5139.3,BMW,5 Series,2014,petrol,oil_change,26,2860.7,heavy,km
0.85,1946.6,Hyundai,i20,2015,petrol,full_service,79,6053.4,heavy,km
1.11,1582.3,Volkswagen,Golf,2019,petrol,oil_change,154,7264.0,average,time
1.37,2630.1,BMW,5 Series,2022,hybrid,oil_change,151,9693.3,average,time
5.69,5524.0,BMW,X3,2017,petrol,full_service,15,484.3,light,time
0.19,632.2,Ford,Fiesta,2014,diesel,oil_change,102,11367.8,heavy,km
0.61,2189.8,BMW,X3,2017,petrol,full_service,66,7810.2,heavy,km
0.86,2077.5,Honda,Civic,2012,petrol,oil_change,78,5922.5,heavy,km
11.52,7620.2,Ford,Escape,2013,electric,oil_change,78,1698.3,light,time
0.91,1518.7,Maruti,Baleno,2017,diesel,oil_change,145,8175.0,average,time
2.3,3623.6,Toyota,Corolla,2015,diesel,oil_change,128,6696.0,average,time
2.3,2184.0,BMW,3 Series,2015,electric,oil_change,317,10036.0,average,time
5.4,8827.4,Hyundai,Tucson,2023,petrol,oil_change,11,580.1,average,time
3.66,5389.6,Volkswagen,Golf,2016,hybrid,brake_service,60,2889.5,average,time
2.58,5545.3,Ford,Escape,2014,diesel,oil_change,92,6454.7,heavy,km
0.75,1205.2,BMW,X3,2015,diesel,full_service,150,7763.2,average,time
2.58,3402.1,Honda,CR-V,2010,hybrid,full_service,99,4350.0,average,time
1.12,1449.7,BMW,5 Series,2011,petrol,brake_service,146,6550.3,average,km
4.6,6722.1,Honda,CR-V,2017,hybrid,oil_change,26,1237.7,average,time
3.97,5833.2,Volkswagen,Tiguan,2013,petrol,inspection,14,673.1,average,time
1.71,3307.4,Ford,Escape,2017,petrol,oil_change,102,6692.6,average,km
4.59,6106.8,Maruti,Vitara,2017,petrol,oil_change,50,2208.4,average,time
0.33,534.7,Maruti,Vitara,2014,petrol,full_service,142,7465.3,average,km
0.12,35.9,BMW,3 Series,2010,petrol,full_service,180,4393.3,light,time
2.92,2455.7,Hyundai,i20,2010,hybrid,full_service,55,1547.3,light,time
3.32,3272.2,Toyota,RAV4,2011,diesel,oil_change,82,2669.4,light,time
5.46,4517.4,Maruti,Swift,2016,petrol,oil_change,12,329.6,light,time
2.01,1779.5,Maruti,Swift,2012,petrol,brake_service,97,2776.7,light,time
2.68,3520.9,Maruti,Baleno,2011,petrol,full_service,85,3610.3,average,time
2.64,1995.4,Ford,Focus,2011,petrol,inspection,113,2836.7,light,time
1.35,2509.0,Honda,Accord,2011,petrol,oil_change,91,5491.0,average,km
1.93,3954.1,Maruti,Baleno,2010,petrol,oil_change,60,4045.9,average,km
2.48,2970.4,Hyundai,Creta,2021,hybrid,inspection,97,3804.3,average,time
5.8,8435.4,Ford,Focus,2023,diesel,oil_change,26,1239.5,average,time
9.03,18916.2,Maruti,Baleno,2023,electric,inspection,87,6000.7,average,time
1.27,1308.1,Hyundai,Tucson,2021,petrol,oil_change,143,4530.9,average,time
4.24,10421.9,Maruti,Vitara,2014,diesel,full_service,20,1578.1,heavy,km
2.31,9324.0,Honda,CR-V,2019,diesel,oil_change,42,5676.0,heavy,km
1.58,2742.0,Honda,Accord,2019,petrol,brake_service,115,6473.5,average,time
2.38,4243.5,Honda,Accord,2020,petrol,oil_change,101,5756.5,average,km
3.74,2825.5,Ford,Escape,2022,diesel,oil_change,73,1846.1,light,time
4.05,6044.9,BMW,X3,2013,petrol,oil_change,35,1695.3,average,time
3.95,5428.6,Volkswagen,Polo,2014,hybrid,oil_change,84,3772.6,average,time
4.0,3450.7,Volkswagen,Tiguan,2011,diesel,oil_change,62,1741.3,light,time
7.29,29265.2,BMW,5 Series,2018,electric,oil_change,121,15937.6,heavy,time
4.17,3834.7,Hyundai,Tucson,2016,electric,oil_change,268,8097.9,light,time
2.84,7372.6,Maruti,Baleno,2018,petrol,full_service,32,2627.4,heavy,km
0.51,1197.4,Volkswagen,Tiguan,2023,petrol,oil_change,133,9802.6,heavy,km
4.22,4804.9,Volkswagen,Polo,2018,electric,oil_change,164,6172.3,average,time
0.98,998.5,Ford,Escape,2011,petrol,full_service,155,5334.3,average,time
3.33,6192.6,Toyota,Corolla,2012,petrol,oil_change,29,1807.4,average,km
2.93,2566.7,Ford,Fiesta,2015,diesel,brake_service,138,3850.7,light,time
3.91,10284.7,Toyota,RAV4,2023,petrol,full_service,9,715.3,heavy,km
0.98,1802.5,Volkswagen,Golf,2014,petrol,full_service,104,6197.5,average,km
1.38,1416.7,Ford,Fiesta,2022,petrol,inspection,105,3456.6,light,time
